rut_paciente,nombre_completo,fecha_nacimiento,sexo,prevision,id_atencion,fecha_atencion,tipo_atencion,codigo_cie10,codigo_minsal,dosis_prescrita,alergia_principio,id_examen,codigo_examen,resultado_valor,unidad_medida
12234739-7,Pedro Carlos Rodriguez Silva,1963-05-11,M,CAPREDENA,3f7c00a9-300d-4c80-a8f8-d29632b8ea57,2024-02-01 18:11:24,HOSPITALIZACION,J00,M003,400mg,Ninguna,72c3c17d-c607-4e16-b230-ac4f27dffd15,301045,18.01,mg/dL
7392699-8,Camila Fernanda Lopez Sepulveda,1951-06-13,F,ISAPRE,a1db2dd5-82b0-4b26-906b-25b02913d0a8,2025-10-25 18:11:24,CONSULTA,A09.9,M002,400mg,Ninguna,2823c318-fee2-49fb-a464-ff98e054b39b,302076,103.71,mmol/L
7966946-6,Sofia Camila Martinez Perez,1947-03-18,F,ISAPRE,15ce5107-9733-4f45-8d80-fab6a968de9d,2024-01-03 18:11:24,HOSPITALIZACION,J00,M005,100mg,Ninguna,0c5787f1-6127-4dba-b5a0-ce4149feda92,302076,113.13,mg/dL
15518069-2,Josefa Antonia Tapia Rojas,1966-08-02,F,CAPREDENA,e788fd5c-ef84-4ff8-8986-201d52188726,2023-12-30 18:11:24,URGENCIA,M54.5,M002,100mg,Ninguna,f985303c-d4fc-4bbc-ab4f-aa6dc888ed71,301001,77.36,U/L
7817964-3,Javiera Fernanda Perez Martinez,1992-02-18,F,CAPREDENA,5204cf32-1c2d-46fe-a593-8afba1e23f96,2024-10-04 18:11:24,HOSPITALIZACION,K21.9,M004,300mg,Ninguna,15187245-0e7b-4812-941a-e72727611d7b,302047,18.48,mmol/L
22398049-0,Antonia Javiera Martinez Morales,1960-05-10,F,ISAPRE,02738e5e-e96b-4c23-9aa6-c5ace795813b,2025-10-24 18:11:24,URGENCIA,I10,M003,100mg,Ninguna,79bf516b-d3b0-4aad-b0ca-20b499722ae8,301004,32.44,U/L
23461865-2,Felipe Roberto Morales Fuentes,1959-06-11,M,FONASA,ca04c1fa-129f-4666-9e50-718f42a3fe09,2023-09-04 18:11:24,PROCEDIMIENTO,K21.9,M001,400mg,Ninguna,38a0059e-f9f3-4587-b81c-d1dba8da3a19,301045,14.39,mmol/L
9026918-6,Tomas Andres Martinez Morales,1952-12-06,M,DIPRECA,6ee1bdb1-1454-4cc3-94b3-f700524256f7,2024-05-14 18:11:24,HOSPITALIZACION,J00,M005,500mg,Ninguna,3c187d75-b770-478e-94d1-1ef5be3fe3e2,301004,101.09,U/L
9214767-3,Ana Sofia Martinez Sepulveda,1989-11-12,F,DIPRECA,bf3612d6-6f25-4638-a1bf-8304bcb31487,2025-09-18 18:11:24,CONSULTA,E11.9,M001,100mg,Ninguna,9cb52090-2054-4950-93eb-12b5d8e6bfb5,301045,48.21,U/L
11807950-7,Fernanda Isidora Muñoz Soto,1949-01-06,F,CAPREDENA,76fdb906-89d0-44b7-85e0-090335a74a50,2026-03-30 18:11:24,CONSULTA,M54.5,M005,400mg,Ninguna,b387828f-67fc-446e-9bfd-b60fd2cd27d9,302076,58.44,mg/dL
9995620-8,Andres Luis Fuentes Contreras,1946-10-11,M,CAPREDENA,151257d4-a4da-4af5-a04e-39cd667924a2,2025-01-16 18:11:24,PROCEDIMIENTO,E11.9,M003,200mg,Ninguna,c907ae95-e80b-483e-931e-3f53ab980c15,301004,13.09,mg/dL
7139118-3,Tomas Andres Perez Diaz,1951-09-16,M,DIPRECA,1602b7cf-5dae-495f-80a7-deaeea3297f6,2024-02-09 18:11:24,PROCEDIMIENTO,I10,M003,200mg,Ninguna,d9170f90-0c69-41cb-a310-7ef3e620e045,302076,147.85,mmol/L
18028704-3,Ana Valentina Torres Rodriguez,1988-06-10,F,NINGUNA,3ef9077d-8454-4352-95c6-405649d13793,2023-10-23 18:11:24,URGENCIA,J00,M002,200mg,Ninguna,27b06518-a9aa-4d27-812e-99f4f9c41732,301001,30.1,mmol/L
17467320-9,Felipe Andres Perez Gonzalez,2015-02-01,M,FONASA,d3eef439-803b-47cb-a9cb-832dba399ff7,2025-12-25 18:11:24,HOSPITALIZACION,K21.9,M002,200mg,Ninguna,9d3444dc-ad4d-4ba8-903c-9b7b11ae6a47,302076,78.15,mg/dL
7362687-0,Fernanda Isidora Sepulveda Rojas,1972-02-01,F,FONASA,bd989dab-ed01-4fc0-82ce-920b9de27452,2024-04-09 18:11:24,CONSULTA,K21.9,M003,100mg,Omeprazol,6b01eb0a-b3c3-45e3-b014-1a6ba2852d0c,302076,29.4,U/L
5352052-9,Gabriel Roberto Fuentes Rojas,1979-09-12,M,ISAPRE,4cb639fb-93ac-448a-850b-0a7d261a49e1,2023-09-12 18:11:24,CONSULTA,K21.9,M004,400mg,Ninguna,ce5da5fb-be33-44a4-82bd-df361507ea1b,302047,103.42,mg/dL
6551789-2,Diego Pedro Silva Contreras,1984-11-28,M,ISAPRE,fae50b81-fc8b-4290-af88-64af3a60bf2a,2024-02-17 18:11:24,URGENCIA,A09.9,M002,100mg,Ninguna,15549226-2df3-484e-a4fb-ea7a6391d2ee,302047,87.34,mg/dL
13879237-4,Diego Roberto Silva Soto,1976-06-02,M,ISAPRE,8cc0a8b3-4d01-4033-ab6e-73c2d63a804c,2026-02-23 18:11:24,URGENCIA,K21.9,M003,500mg,Ninguna,99993169-5020-4b60-a4b2-22b838dece7d,302047,138.74,mmol/L
6539147-3,Valentina Josefa Rojas Rodriguez,1997-05-31,F,FONASA,cc5150f3-4c3d-4c35-93fb-cc658bace642,2024-06-02 18:11:24,CONSULTA,K21.9,M003,400mg,Ninguna,882d5baa-d5e0-414d-9da5-47629e4d858a,301001,58.35,mg/dL
19825367-7,Carlos Tomas Rojas Fuentes,1984-11-21,M,NINGUNA,451c3855-cc6f-49bb-9174-4604c67907cb,2025-09-25 18:11:24,URGENCIA,M54.5,M001,300mg,Ninguna,31f37add-9dd0-4910-b8b6-beeab6be03bb,302047,135.47,U/L
